id,title,price,promo_price,url,city
3498482,Конструктор LEGO Star Wars Истребитель Сопротивления типа X 75297,2149.0,,https://www.detmir.ru/product/index/id/3498482/,Moscow
3405552,Конструктор LEGO Friends Пекарня Хартлейк-Сити 41440,1909.0,1239.0,https://www.detmir.ru/product/index/id/3405552/,Moscow
3498483,Конструктор LEGO Star Wars Микрофайтеры AT-AT против таунтауна 75298,2149.0,,https://www.detmir.ru/product/index/id/3498483/,Moscow
3244609,Конструктор LEGO MINDSTORMS EV3 Робот-изобретатель 51515,38389.0,,https://www.detmir.ru/product/index/id/3244609/,Moscow
3596769,Конструктор LEGO Creator Приключения на космическом шаттле 31117,5389.0,,https://www.detmir.ru/product/index/id/3596769/,Moscow
3498477,Конструктор LEGO Vidiyo Битбокс Диджея Пришельца 43104,1789.0,1159.0,https://www.detmir.ru/product/index/id/3498477/,Moscow
3405577,Конструктор LEGO My City Скейт-парк 60290,3139.0,,https://www.detmir.ru/product/index/id/3405577/,Moscow
3599722,Конструктор LEGO VIDIYO Robo HipHop Car (Машина Хип-Хоп Робота) 43112,2989.0,2259.0,https://www.detmir.ru/product/index/id/3599722/,Moscow
3594633,Конструктор LEGO Star Wars Шлем пехотинца-разведчика 75305,5989.0,,https://www.detmir.ru/product/index/id/3594633/,Moscow
3596882,Конструктор LEGO Disney Princess Ледяной замок 43197,23629.0,,https://www.detmir.ru/product/index/id/3596882/,Moscow
3405619,Конструктор LEGO Ninjago Электрический робот Джея 71740,2029.0,1699.0,https://www.detmir.ru/product/index/id/3405619/,Moscow
3597018,Конструктор LEGO Ninjago Водный дракон 71754,7789.0,,https://www.detmir.ru/product/index/id/3597018/,Moscow
3405542,Конструктор LEGO Creator Пляжный домик серферов 31118,5389.0,,https://www.detmir.ru/product/index/id/3405542/,Moscow
3596763,Конструктор LEGO Classic Вокруг света 11015,5389.0,4499.0,https://www.detmir.ru/product/index/id/3596763/,Moscow
3166176,Конструктор LEGO Minifigures Серия Disney 2 71024,289.0,,https://www.detmir.ru/product/index/id/3166176/,Moscow
